customer_id,last_purchase,frequency,monetary,margin,discount,points_earned,points_redeemed,promo_share,category_breadth,recency_days,avg_basket,margin_rate,redemption_rate,incentive_responsiveness,R_score,F_score,M_score,value_score,opportunity_score,segment,strategy,age_band,region,app_user
125757,2025-12-06,16,1020.5400000000001,344.82,96.83,1014,71,0.375,6,25,63.783750000000005,0.33787994591098824,0.07001972386587771,0.5142207693461449,2,1,4,2.5570325626050083,2.198180025692399,Low Value / Low Opportunity,Automate / Low-cost,65+,West,False
125758,2025-11-11,33,1141.8799999999999,301.3,123.50999999999999,1124,263,0.42424242424242425,10,50,34.60242424242424,0.2638631029530249,0.23398576512455516,0.29462712661278034,1,3,4,2.910410832866629,2.0305904492319042,High Value / Low Opportunity,Retain Efficiently,18-24,Zagreb,False
125759,2025-12-13,31,498.61,133.19,52.49,486,127,0.4838709677419355,10,18,16.0841935483871,0.26712260083030825,0.2613168724279835,0.6134604448724478,3,3,2,2.1929194335546844,3.322783900794994,Low Value / High Opportunity,Develop,65+,Zagreb,True
125760,2025-12-15,23,435.89,135.96,31.6,424,47,0.2608695652173913,8,16,18.95173913043478,0.31191355617242883,0.11084905660377359,0.4832309200787248,3,2,2,2.0873609888791105,2.2309910678969485,Low Value / Low Opportunity,Automate / Low-cost,45-54,Zagreb,True
125761,2025-12-25,21,406.22,123.87,18.029999999999998,396,40,0.14285714285714285,8,6,19.343809523809526,0.304933287381222,0.10101010101010101,0.17937711644452065,4,2,2,1.9940635250820065,1.6006392752612324,Low Value / Low Opportunity,Automate / Low-cost,18-24,West,True
125762,2025-12-28,38,733.99,241.04,65.42,712,85,0.3684210526315789,10,3,19.315526315789473,0.32839684464366,0.11938202247191011,0.4963207607794189,5,4,3,3.329622369789583,3.3859632510768387,High Value / High Opportunity,Protect & Grow,35-44,Zagreb,False
125763,2025-12-21,53,722.9,277.82,52.47,697,108,0.2830188679245283,10,10,13.639622641509433,0.3843131830128649,0.15494978479196556,0.3351953293166402,4,4,3,3.755076406112489,2.591248955719621,High Value / High Opportunity,Protect & Grow,25-34,West,True
125764,2025-11-05,12,222.06,65.38,17.060000000000002,217,39,0.25,7,56,18.505,0.29442493019904525,0.17972350230414746,0.4412894310482829,1,1,1,1.1292123369869589,1.5536885828476754,Low Value / Low Opportunity,Automate / Low-cost,55-64,West,True
125765,2025-12-28,26,512.95,117.05,50.64,499,134,0.4230769230769231,10,3,19.728846153846156,0.22818988205478113,0.2685370741482966,0.4133059653167409,5,2,2,1.6742479398351868,3.2961177163062145,Low Value / High Opportunity,Develop,25-34,Zagreb,True
125766,2025-12-01,12,212.04,64.37,13.82,206,58,0.25,9,30,17.669999999999998,0.30357479720807395,0.2815533980582524,0.3970317512287135,2,1,1,1.1959376750140012,1.8730898217351228,Low Value / Low Opportunity,Automate / Low-cost,55-64,Zagreb,True
125767,2025-11-25,15,516.53,157.7,44.03,509,74,0.3333333333333333,7,36,34.43533333333333,0.3053065649623449,0.14538310412573674,0.5370922275792424,2,1,2,1.6165833266661334,2.1994617923957227,Low Value / Low Opportunity,Automate / Low-cost,25-34,East,False
125768,2025-11-25,28,727.57,213.01,85.48,710,101,0.42857142857142855,10,36,25.98464285714286,0.29276908063828905,0.14225352112676057,0.44877531496374945,2,3,3,2.654308344667573,2.633844386662676,Low Value / High Opportunity,Develop,65+,West,True
125769,2025-12-30,17,513.78,188.29,35.0,505,124,0.29411764705882354,9,1,30.222352941176467,0.36647981626377046,0.24554455445544554,0.4515476983465307,5,1,2,2.018095447635811,2.841803386964949,Low Value / High Opportunity,Develop,25-34,West,True
125770,2025-11-29,29,686.9,171.84,66.65,673,125,0.3448275862068966,9,32,23.686206896551724,0.2501674188382589,0.18573551263001487,0.16268861234492543,2,3,3,2.4167693415473237,1.5505916411571528,Low Value / Low Opportunity,Automate / Low-cost,45-54,East,False
125771,2025-12-25,19,422.52,156.78,15.84,413,30,0.10526315789473684,9,6,22.237894736842104,0.37105935813689295,0.07263922518159806,0.19737424232843795,4,2,2,2.3278902312184973,1.7198891090040866,Low Value / Low Opportunity,Automate / Low-cost,55-64,Central,True
125772,2025-09-11,10,358.76,129.1,30.86,355,21,0.3,8,111,35.876,0.35985059649905227,0.059154929577464786,0.39971851008820986,1,1,2,1.8589127130170413,1.629262539369806,Low Value / Low Opportunity,Automate / Low-cost,25-34,South,True
125773,2025-10-10,12,215.58,81.57,8.73,209,9,0.08333333333333333,7,82,17.965,0.37837461731143884,0.0430622009569378,0.13033861475606354,1,1,1,1.6070705656452515,0.6402671436219766,Low Value / Low Opportunity,Automate / Low-cost,18-24,North,False
125774,2025-12-17,51,817.92,260.84,42.38,791,59,0.17647058823529413,10,14,16.037647058823527,0.3189064945226917,0.07458912768647281,0.3801771270840738,3,4,3,3.417429394351548,2.2389967237941946,High Value / Low Opportunity,Retain Efficiently,35-44,Zagreb,False
125775,2025-12-24,47,1646.1200000000001,465.07,183.7,1623,379,0.48936170212765956,10,7,35.02382978723404,0.2825249678030763,0.2335181762168823,0.3566339509138393,4,4,5,3.8211556924553967,2.998854603813279,High Value / High Opportunity,Protect & Grow,45-54,Zagreb,True
125776,2025-12-23,5,74.4,22.54,7.879999999999999,72,7,0.4,5,8,14.88,0.3029569892473118,0.09722222222222222,0.3784353982554018,4,1,1,1.1070305624449954,2.4185250097037443,Low Value / High Opportunity,Develop,55-64,North,True
125777,2025-12-11,23,529.35,153.2,57.21,518,126,0.5217391304347826,9,20,23.01521739130435,0.28941154245773115,0.24324324324324326,0.5469815707443588,3,2,2,1.9256280502440195,2.9202111943876243,Low Value / High Opportunity,Develop,25-34,Zagreb,False
125778,2025-12-30,76,1158.07,374.32,75.4,1119,107,0.25,10,1,15.237763157894737,0.3232274387558611,0.09562109025915996,0.23128965165901838,5,5,4,4.192503400272022,2.5373305705411364,High Value / High Opportunity,Protect & Grow,55-64,South,True
125779,2025-12-14,23,351.04,151.94,20.9,339,55,0.17391304347826086,8,17,15.262608695652174,0.4328281677301732,0.16224188790560473,0.25230337689500326,3,2,1,2.166615329226338,1.5516638165112373,Low Value / Low Opportunity,Automate / Low-cost,65+,East,True
125780,2025-12-12,34,618.03,148.35,50.61,601,99,0.35294117647058826,10,19,18.17735294117647,0.24003689141303822,0.16472545757071547,0.27042234440892915,3,3,3,2.4650532042563404,2.346684333644789,Low Value / Low Opportunity,Automate / Low-cost,55-64,West,True
125781,2025-12-26,111,1828.66,567.75,240.68,1771,507,0.5945945945945946,10,5,16.474414414414415,0.3104732427023066,0.2862789384528515,0.7008525304739808,4,5,5,4.525532042563405,3.8395692056474235,High Value / High Opportunity,Protect & Grow,18-24,South,True
125782,2025-11-15,17,326.65999999999997,106.38,34.22,319,52,0.5294117647058824,8,46,19.21529411764706,0.32565970734096616,0.16300940438871472,0.5420328941888287,1,1,1,1.449377950236019,2.3050808524721083,Low Value / Low Opportunity,Automate / Low-cost,18-24,North,False
125783,2025-12-25,115,3357.23,1210.07,159.13,3306,366,0.11304347826086956,10,6,29.193304347826086,0.3604370269537684,0.11070780399274047,0.09176802489241995,4,5,5,4.828726298103849,1.77493353244606,High Value / Low Opportunity,Retain Efficiently,65+,West,False
125784,2025-10-31,20,430.03999999999996,121.01,37.04,420,77,0.35,9,61,21.502,0.281392428611292,0.18333333333333332,0.3218586034153331,1,2,2,1.8054084326746138,1.668744922729703,Low Value / Low Opportunity,Automate / Low-cost,45-54,Central,False
125785,2025-11-06,41,846.45,257.37,74.35,823,100,0.34146341463414637,10,55,20.64512195121951,0.3040581251107567,0.12150668286755771,0.4383344320693088,1,4,3,3.204222337787023,2.2019697295365352,High Value / Low Opportunity,Retain Efficiently,45-54,Zagreb,False
125786,2025-12-28,23,441.83,108.43,32.96,429,66,0.2608695652173913,9,3,19.21,0.24541113097797798,0.15384615384615385,0.41401517682711386,5,2,2,1.6712076966157292,2.6840368480770236,Low Value / High Opportunity,Develop,65+,Zagreb,False
125787,2025-12-18,131,2026.74,710.68,125.64,1954,177,0.25190839694656486,10,13,15.471297709923665,0.350651785626178,0.09058341862845445,0.29488840344927736,3,5,5,4.7941435314825185,2.1904560643334,High Value / Low Opportunity,Retain Efficiently,18-24,Zagreb,False
125788,2025-12-19,20,295.58,104.07000000000001,27.11,285,81,0.35,9,12,14.779,0.3520874213410921,0.28421052631578947,0.32366909425345897,3,2,1,1.9216457316585327,2.1728185271154863,Low Value / Low Opportunity,Automate / Low-cost,55-64,West,False
125789,2025-12-30,39,515.6,209.77,45.55,496,41,0.4358974358974359,10,1,13.220512820512822,0.40684639255236615,0.08266129032258064,0.26675783791473295,5,4,2,3.2892371389711177,2.984738397969162,High Value / High Opportunity,Protect & Grow,45-54,South,True
125790,2025-12-24,21,532.97,168.03,64.33,522,135,0.47619047619047616,8,7,25.37952380952381,0.31527102838808935,0.25862068965517243,0.45446077147829633,4,2,2,2.0665093207456597,2.811967390278523,Low Value / High Opportunity,Develop,55-64,North,False
125791,2025-12-28,87,1686.4,517.8100000000001,140.44,1643,304,0.3103448275862069,10,3,19.383908045977012,0.3070505218216319,0.18502738892270237,0.23219338804188572,5,5,5,4.460486838947116,2.6703244542407347,High Value / High Opportunity,Protect & Grow,55-64,East,True
125792,2025-12-28,35,1045.71,221.3,87.75,1030,126,0.2571428571428571,9,3,29.877428571428574,0.2116265503820371,0.12233009708737864,0.39199983689271645,5,3,4,2.754358348667893,2.627459269779554,Low Value / High Opportunity,Develop,35-44,Zagreb,False
125793,2025-11-25,24,753.37,228.01,66.58,742,97,0.4583333333333333,9,36,31.390416666666667,0.30265341067470164,0.1307277628032345,0.3564490301339854,2,2,3,2.3928074245939674,2.178995476614172,Low Value / Low Opportunity,Automate / Low-cost,18-24,West,False
125794,2025-12-19,19,346.26,99.95,25.849999999999998,335,91,0.2631578947368421,8,12,18.22421052631579,0.28865592329463413,0.2716417910447761,0.4214722048954595,3,2,1,1.4813105048403872,2.096796839765084,Low Value / Low Opportunity,Automate / Low-cost,65+,Zagreb,False
125795,2025-12-30,32,925.54,237.88,126.03999999999999,910,171,0.625,9,1,28.923125,0.2570175249043801,0.1879120879120879,0.5306758238314775,5,3,4,2.855146411712937,3.427199257913168,High Value / High Opportunity,Protect & Grow,55-64,Zagreb,True
125796,2025-12-30,53,820.74,319.38,75.86,793,88,0.3584905660377358,10,1,15.48566037735849,0.38913663279479493,0.11097099621689786,0.4631135159686492,5,4,3,3.766297303784303,3.291820396128277,High Value / High Opportunity,Protect & Grow,35-44,South,True
125797,2025-12-27,9,265.71000000000004,76.72,28.74,261,60,0.3333333333333333,7,4,29.523333333333337,0.2887358398253735,0.22988505747126436,0.42689857704032685,5,1,1,1.0418053444275541,2.701526078683163,Low Value / High Opportunity,Develop,65+,Zagreb,True
125798,2025-10-06,8,165.13,48.07,19.16,162,50,0.5,7,86,20.64125,0.29110397868346155,0.30864197530864196,0.48492528893261894,1,1,1,1.0466257300584048,2.093287076512506,Low Value / Low Opportunity,Automate / Low-cost,25-34,East,True
125799,2025-12-24,50,642.45,196.22,57.92,616,86,0.42,10,7,12.849,0.3054245466573274,0.1396103896103896,0.46847146382037747,4,4,3,3.314421153692295,3.1650496727061785,High Value / High Opportunity,Protect & Grow,35-44,North,False
125800,2025-12-19,64,927.81,221.24,55.53,894,186,0.234375,10,12,14.49703125,0.23845399381338855,0.2080536912751678,0.16449146901648087,3,5,4,3.6194775582046566,1.8545870637877622,High Value / Low Opportunity,Retain Efficiently,65+,Zagreb,False
125801,2025-12-26,48,628.79,127.27,68.51,606,123,0.4166666666666667,10,5,13.099791666666667,0.20240461839405843,0.20297029702970298,0.49199210103708646,4,4,3,2.8105508440675253,3.213035711612187,High Value / High Opportunity,Protect & Grow,45-54,Central,False
125802,2025-10-27,48,792.21,209.0,79.48,770,106,0.4166666666666667,10,65,16.504375,0.2638189368980447,0.13766233766233765,0.4639802873359582,1,4,3,3.01576726138091,2.4000091307846483,High Value / High Opportunity,Protect & Grow,55-64,South,False
125803,2025-12-02,18,355.42,115.11,33.11,346,81,0.3888888888888889,9,29,19.745555555555555,0.32387035057115526,0.23410404624277456,0.27792844589469623,2,2,2,2.0588187054964395,1.8971732500028056,Low Value / Low Opportunity,Automate / Low-cost,55-64,East,True
125804,2025-12-27,24,1482.77,406.41999999999996,63.33,1472,248,0.20833333333333334,8,4,61.78208333333333,0.2740951057817463,0.16847826086956522,0.2526332855636411,5,2,5,2.8964317145371625,2.108173072372581,High Value / Low Opportunity,Retain Efficiently,35-44,Zagreb,False
125805,2025-11-30,45,1267.29,309.03,149.53,1246,284,0.4,10,31,28.162,0.2438510522453424,0.22792937399678972,0.5048933223369629,2,4,4,3.2360468837507,2.7149337891632794,High Value / High Opportunity,Protect & Grow,25-34,West,True
125806,2025-12-04,36,311.98,108.22,18.57,292,38,0.19444444444444445,10,27,8.666111111111112,0.34688121033399577,0.13013698630136986,0.4620566302286,2,3,1,2.4595787663013042,2.2006703014450246,Low Value / Low Opportunity,Automate / Low-cost,55-64,Zagreb,True
125807,2025-11-02,21,467.3,163.72,35.8,456,48,0.2857142857142857,9,59,22.252380952380953,0.35035309223197086,0.10526315789473684,0.0,1,2,2,2.2845267621409713,0.8070695655652452,Low Value / Low Opportunity,Automate / Low-cost,35-44,West,True
125808,2025-12-18,83,1619.73,466.38,135.68,1573,242,0.37349397590361444,10,13,19.514819277108433,0.287936878368617,0.15384615384615385,0.3068398248668926,3,5,5,4.3125850068005445,2.467529277124202,High Value / High Opportunity,Protect & Grow,35-44,West,False
125809,2025-12-24,36,1403.73,466.71,105.07000000000001,1383,324,0.3611111111111111,10,7,38.9925,0.33247846808146864,0.23427331887201736,0.40676191870369915,4,3,5,3.775192015361229,2.919454656310461,High Value / High Opportunity,Protect & Grow,35-44,West,False
125810,2025-12-15,72,1145.86,275.09,74.17,1108,114,0.20833333333333334,10,16,15.91472222222222,0.24007295830206132,0.10288808664259928,0.3715093114316562,3,5,4,3.662130970477638,2.2715858059096417,High Value / Low Opportunity,Retain Efficiently,18-24,Central,False
125811,2025-12-26,38,694.33,256.68,34.56,675,74,0.15789473684210525,10,5,18.271842105263158,0.36968012328431726,0.10962962962962963,0.2442166222110712,4,4,3,3.5409592767421394,2.15858112747311,High Value / Low Opportunity,Retain Efficiently,18-24,South,True
125812,2025-11-25,14,213.36,65.36,14.81,206,19,0.21428571428571427,8,36,15.24,0.306336707911511,0.09223300970873786,0.2178063412469745,2,1,1,1.2523221857748619,1.2912283609331427,Low Value / Low Opportunity,Automate / Low-cost,45-54,South,True
125813,2025-12-08,25,550.98,196.81,53.17,539,114,0.52,10,23,22.0392,0.357199898362917,0.21150278293135436,0.3677535343199134,2,2,2,2.405266421313705,2.5529984964633448,Low Value / High Opportunity,Develop,55-64,South,True
125814,2025-12-25,34,992.5600000000001,271.32,115.39,975,187,0.4117647058823529,9,6,29.19294117647059,0.27335375191424194,0.19179487179487179,0.4135752543753945,4,3,4,2.9843067445395635,2.7418242247368285,High Value / High Opportunity,Protect & Grow,35-44,North,False
125815,2025-11-20,56,1256.64,513.74,76.41,1228,60,0.21428571428571427,10,41,22.44,0.4088203463203463,0.048859934853420196,0.23861552773832678,2,5,4,4.422211776942156,1.7339907058727122,High Value / Low Opportunity,Retain Efficiently,25-34,Zagreb,True
125816,2025-12-28,20,489.07,102.77,27.490000000000002,482,118,0.2,8,3,24.4535,0.21013351871920175,0.24481327800829875,0.3742574847288126,5,2,2,1.5036442915433232,2.3673063588012813,Low Value / Low Opportunity,Automate / Low-cost,35-44,South,False
125817,2025-12-30,104,1031.39,322.62,120.01,976,216,0.5192307692307693,10,1,9.91721153846154,0.31280117123493534,0.22131147540983606,0.4748139230083955,5,5,4,4.183712697015761,3.5433518284090213,High Value / High Opportunity,Protect & Grow,55-64,Zagreb,False
125818,2025-12-24,18,558.24,171.05,23.31,549,44,0.16666666666666666,10,7,31.013333333333335,0.3064094296359989,0.08014571948998178,0.37932438987665773,4,2,2,1.9365689255140413,2.473374468789806,Low Value / High Opportunity,Develop,25-34,East,False
125819,2025-12-30,32,851.06,234.04,55.52,835,216,0.21875,9,1,26.595625,0.2749982374920687,0.25868263473053893,0.2713724499371085,5,3,3,2.6101148091847346,2.278303929631876,Low Value / Low Opportunity,Automate / Low-cost,35-44,Central,True
125820,2025-10-01,16,233.99,85.31,13.07,226,28,0.25,7,91,14.624375,0.3645882302662507,0.12389380530973451,0.3309703505033562,1,1,1,1.6403632290583248,1.3054706516215906,Low Value / Low Opportunity,Automate / Low-cost,45-54,North,True
125821,2025-12-10,22,410.81,124.79,31.27,397,52,0.2727272727272727,10,21,18.673181818181817,0.30376573111657457,0.1309823677581864,0.48841805967562957,3,2,2,2.0077246179694375,2.664203355287848,Low Value / High Opportunity,Develop,35-44,Zagreb,False
125822,2025-12-24,21,783.37,170.18,68.99,773,178,0.23809523809523808,8,7,37.303333333333335,0.21724089510703756,0.23027166882276842,0.37657367209134823,4,2,3,1.8893871509720774,2.193930993424031,Low Value / Low Opportunity,Automate / Low-cost,45-54,Zagreb,True
125823,2025-12-22,30,269.99,84.13,24.3,256,80,0.4,10,9,8.999666666666666,0.3116041334864254,0.3125,0.31226058217649866,4,3,1,2.128712296983759,2.7815101238022346,Low Value / High Opportunity,Develop,55-64,Zagreb,False
125824,2025-11-05,60,1092.23,331.6,72.48,1059,151,0.23333333333333334,10,56,18.203833333333332,0.3035990588062954,0.14258734655335223,0.38910203004471294,1,5,4,3.9800864069125526,1.8581381802896195,High Value / Low Opportunity,Retain Efficiently,25-34,South,False
125825,2025-09-14,20,697.32,194.24,60.58,688,130,0.35,9,108,34.866,0.27855217116962083,0.18895348837209303,0.21457013933900987,1,2,3,2.136666933354668,1.4273458785579758,Low Value / Low Opportunity,Automate / Low-cost,25-34,North,True
125826,2025-12-24,27,790.29,291.68,115.52,775,206,0.5925925925925926,9,7,29.27,0.36907970491844766,0.2658064516129032,0.4806311720291958,4,3,3,3.094643571485719,3.05653564630643,High Value / High Opportunity,Protect & Grow,18-24,Zagreb,True
125827,2025-12-03,26,839.05,369.75,98.21000000000001,826,126,0.5384615384615384,10,28,32.271153846153844,0.44067695608128243,0.15254237288135594,0.5409707180820021,2,2,3,2.9340607248579884,2.9541305714009622,High Value / High Opportunity,Protect & Grow,45-54,Zagreb,False
125828,2025-12-27,32,1380.06,463.03,112.46,1366,280,0.28125,10,4,43.126875,0.3355143979247279,0.20497803806734993,0.43744441947589674,5,3,4,3.375248019841587,3.068376673959179,High Value / High Opportunity,Protect & Grow,65+,Zagreb,False
125829,2025-02-26,6,113.26,27.05,14.030000000000001,110,55,0.5,5,308,18.87666666666667,0.2388310082994879,0.5,0.38154277358718214,1,1,1,0.7361608928714297,1.8049394580285565,Low Value / Low Opportunity,Automate / Low-cost,45-54,East,True
125830,2025-12-28,16,540.6800000000001,219.54,33.339999999999996,532,45,0.25,8,3,33.792500000000004,0.40604424058592875,0.08458646616541353,0.3019425424633691,5,1,2,2.091011280902472,2.3003578995168983,Low Value / Low Opportunity,Automate / Low-cost,65+,Zagreb,False
125831,2025-11-25,21,630.12,184.05,68.32000000000001,617,127,0.5238095238095238,10,36,30.005714285714287,0.2920872214816226,0.20583468395461912,0.6205440896032197,2,2,3,2.250856068485479,3.1241324342658574,Low Value / High Opportunity,Develop,45-54,Zagreb,False
125832,2025-05-10,7,153.68,41.56,21.25,150,29,0.5714285714285714,5,235,21.954285714285714,0.2704320666319625,0.19333333333333333,0.5380075323295311,1,1,1,0.9000140011200897,2.203158859094353,Low Value / Low Opportunity,Automate / Low-cost,25-34,South,False
125833,2025-12-19,6,149.44,51.67,3.41,147,5,0.0,6,12,24.906666666666666,0.345757494646681,0.034013605442176874,0.33934332231453146,3,1,1,1.3951336106888552,1.5600636985055598,Low Value / Low Opportunity,Automate / Low-cost,25-34,East,True
125834,2025-12-26,50,1492.79,436.25,110.14,1471,278,0.3,10,5,29.8558,0.2922380241025195,0.18898708361658736,0.30619024165741765,4,4,5,3.9184734778782304,2.5647656107345504,High Value / High Opportunity,Protect & Grow,45-54,Zagreb,False
125835,2025-12-22,15,459.33,148.09,22.35,452,26,0.2,8,9,30.622,0.3224043715846995,0.05752212389380531,0.4607556039146584,4,1,2,1.736812945035603,2.3119271269694344,Low Value / Low Opportunity,Automate / Low-cost,45-54,West,False
125836,2025-11-02,17,346.97,150.68,25.720000000000002,339,69,0.35294117647058826,9,59,20.41,0.43427385652938294,0.20353982300884957,0.4346474505206488,1,1,1,1.7842647411792942,1.9290303495583307,Low Value / Low Opportunity,Automate / Low-cost,35-44,Zagreb,False
125837,2025-12-28,23,432.07,118.12,44.07,421,117,0.34782608695652173,9,3,18.785652173913043,0.2733816279769482,0.27790973871733965,0.46072008385003355,5,2,2,1.8196395711656932,2.976787902079649,Low Value / High Opportunity,Develop,35-44,Zagreb,False
125838,2025-12-05,19,373.28,66.02,33.58,363,78,0.47368421052631576,8,26,19.646315789473682,0.17686455207886842,0.21487603305785125,0.4096406572240683,2,2,2,1.4474397951836147,2.2082569039881723,Low Value / Low Opportunity,Automate / Low-cost,35-44,Zagreb,False
125839,2025-12-03,38,900.72,217.91,62.620000000000005,884,124,0.2894736842105263,10,28,23.703157894736844,0.24192867927879916,0.14027149321266968,0.24041228126206027,2,4,4,3.136798943915513,1.8939333732988726,High Value / Low Opportunity,Retain Efficiently,35-44,Central,False
125840,2025-12-13,24,475.11,176.81,37.65,466,79,0.25,10,18,19.79625,0.3721453979078529,0.16952789699570817,0.2531671822234653,3,2,2,2.4418393471477717,2.0865550143111418,Low Value / Low Opportunity,Automate / Low-cost,45-54,Zagreb,False
125841,2025-12-14,15,174.81,61.96,26.82,168,43,0.6666666666666666,9,17,11.654,0.3544419655626108,0.25595238095238093,0.6123224408421126,3,1,1,1.574447955836467,3.116949629825788,Low Value / High Opportunity,Develop,45-54,East,True
125842,2025-11-30,35,544.82,99.01,29.75,528,19,0.14285714285714285,10,31,15.566285714285716,0.1817297456040527,0.03598484848484849,0.10176689862345834,2,3,2,2.0210556844547565,1.3219579604978688,Low Value / Low Opportunity,Automate / Low-cost,55-64,East,False
125843,2025-12-01,45,563.96,144.36,53.42,540,91,0.4222222222222222,10,30,12.532444444444446,0.25597560110646145,0.1685185185185185,0.615284097286625,2,4,2,2.5913313065045203,2.9993309142305336,Low Value / High Opportunity,Develop,25-34,Zagreb,True
125844,2025-11-23,23,641.04,162.07,87.31,627,176,0.5217391304347826,9,38,27.871304347826086,0.25282353675277675,0.2807017543859649,0.5913967289368366,2,2,3,2.0552904232338585,2.7701453003206993,Low Value / High Opportunity,Develop,55-64,East,False
125845,2025-12-24,64,1269.75,345.56,140.81,1233,263,0.515625,10,7,19.83984375,0.27214806064185865,0.21330089213300893,0.5118228180459732,4,5,4,3.78651092087367,3.3740716382272495,High Value / High Opportunity,Protect & Grow,25-34,North,False
125846,2025-07-18,7,112.21000000000001,44.75,2.24,108,6,0.0,4,166,16.03,0.39880581053382047,0.05555555555555555,0.31706124114648826,1,1,1,1.5828686294903593,0.9769788798665816,Low Value / Low Opportunity,Automate / Low-cost,25-34,South,False
125847,2025-12-16,37,855.8199999999999,326.58,53.09,836,121,0.1891891891891892,10,15,23.13027027027027,0.38159893435535513,0.14473684210526316,0.3129203355316659,3,3,3,3.3125510040803263,2.106952985524695,High Value / Low Opportunity,Retain Efficiently,55-64,Central,False
125848,2025-09-29,12,166.11,51.58,6.04,159,10,0.08333333333333333,7,93,13.842500000000001,0.3105171272048642,0.06289308176100629,0.1840233639976379,1,1,1,1.2456816545323626,0.7610578294155189,Low Value / Low Opportunity,Automate / Low-cost,65+,Zagreb,False
125849,2025-10-28,14,362.39,105.38,50.07,353,107,0.7142857142857143,6,64,25.884999999999998,0.2907916885123762,0.3031161473087819,0.725505656385417,1,1,2,1.4900732058564685,2.671450851917192,Low Value / High Opportunity,Develop,65+,West,False
125850,2025-12-03,18,463.83,152.97,35.15,454,121,0.2777777777777778,9,28,25.76833333333333,0.3297975551387362,0.2665198237885463,0.3586497119312942,2,2,2,2.098541883350668,1.846149986896216,Low Value / Low Opportunity,Automate / Low-cost,25-34,North,True
125851,2025-12-22,60,2119.12,490.5,130.38,2092,229,0.25,10,9,35.318666666666665,0.23146400392615804,0.10946462715105162,0.34725034569756424,4,5,5,3.9213137050964075,2.5482421321278648,High Value / High Opportunity,Protect & Grow,25-34,Zagreb,True
125852,2025-12-24,41,1228.57,468.91,109.26,1211,281,0.36585365853658536,10,7,29.965121951219512,0.3816713740364815,0.2320396366639141,0.4043383537088309,4,4,4,3.9709156732538604,2.9242699565377253,High Value / High Opportunity,Protect & Grow,55-64,Zagreb,True
125853,2025-12-30,54,2025.69,505.73,147.87,1996,256,0.3333333333333333,10,1,37.51277777777778,0.24965814117658675,0.1282565130260521,0.33223741014384484,5,4,5,3.698715897271782,2.944679944485384,High Value / High Opportunity,Protect & Grow,55-64,East,True
125854,2025-12-11,19,450.32,93.01,38.91,440,116,0.42105263157894735,9,20,23.701052631578946,0.20654201456741875,0.2636363636363636,0.4581450824515427,3,2,2,1.4743219457556604,2.606665002601338,Low Value / High Opportunity,Develop,35-44,Zagreb,True
125855,2025-12-30,39,939.26,242.36,69.28,919,130,0.3333333333333333,10,1,24.083589743589744,0.2580329195323979,0.14145810663764963,0.5105587229371776,5,4,4,3.22443595487639,3.3459028982703827,High Value / High Opportunity,Protect & Grow,18-24,West,False
125856,2025-12-20,20,403.12,102.41,41.28,395,72,0.45,9,11,20.156,0.25404346100416747,0.18227848101265823,0.48078457637461247,4,2,2,1.6451556124489959,2.948587142590538,Low Value / High Opportunity,Develop,35-44,Zagreb,True
125857,2025-12-21,63,1805.35,515.89,93.99,1772,197,0.20634920634920634,10,10,28.656349206349205,0.2857562245547955,0.11117381489841986,0.276546308674236,4,5,5,4.220197615809265,2.3047162934849483,High Value / Low Opportunity,Retain Efficiently,18-24,North,False
125858,2025-10-30,10,184.75,40.79,14.11,179,20,0.2,8,62,18.475,0.2207848443843031,0.11173184357541899,0.4099605968004845,1,1,1,0.726930154412353,1.4476383609625434,Low Value / Low Opportunity,Automate / Low-cost,25-34,East,True
125859,2025-11-18,24,352.31,108.31,19.89,338,33,0.125,7,43,14.679583333333333,0.30742811728307456,0.09763313609467456,0.15011467403879353,2,2,1,1.7278102248179854,0.957977634156691,Low Value / Low Opportunity,Automate / Low-cost,45-54,South,True
125860,2025-11-18,17,422.2,82.52,31.189999999999998,416,77,0.23529411764705882,9,43,24.83529411764706,0.19545239223117006,0.18509615384615385,0.32381026056099255,2,1,2,1.166987358988719,1.6782565609402076,Low Value / Low Opportunity,Automate / Low-cost,25-34,Zagreb,True
125861,2025-12-28,47,1049.88,355.46,44.07,1029,136,0.1276595744680851,10,3,22.337872340425534,0.3385720272793081,0.13216715257531583,0.3570801176980211,5,4,4,3.857486598927914,2.632521592126732,High Value / High Opportunity,Protect & Grow,45-54,Central,False
125862,2025-11-13,12,196.64000000000001,62.92,8.59,190,19,0.08333333333333333,7,48,16.386666666666667,0.31997558991049635,0.1,0.1418693949765908,1,1,1,1.3115469237539001,0.666211399118163,Low Value / Low Opportunity,Automate / Low-cost,45-54,East,False
125863,2025-12-13,4,76.42,20.81,8.1,75,0,0.5,4,18,19.105,0.2723109133734624,0.0,0.33932521337600596,3,1,1,0.8915633250660052,2.197993991076892,Low Value / Low Opportunity,Automate / Low-cost,35-44,North,False
125864,2025-12-26,21,609.52,138.55,40.76,598,87,0.2857142857142857,10,5,29.024761904761903,0.22731001443759027,0.1454849498327759,0.3632077676116974,4,2,3,1.91348907912633,2.6614475155293915,Low Value / High Opportunity,Develop,35-44,Zagreb,True
