customer_id,age_band,region,app_user
131661,55-64,Zagreb,False
131662,18-24,East,False
131663,35-44,Zagreb,True
131664,25-34,Zagreb,False
131665,35-44,Zagreb,True
131666,25-34,South,False
131667,55-64,West,True
131668,55-64,South,False
131669,55-64,North,False
131670,45-54,Zagreb,True
131671,35-44,South,True
131672,25-34,East,False
131673,35-44,South,False
131674,35-44,North,False
131675,45-54,West,True
131676,18-24,West,True
131677,45-54,Central,False
131678,25-34,Zagreb,True
131679,35-44,West,True
131680,65+,North,False
131681,25-34,West,False
131682,25-34,East,False
131683,25-34,Zagreb,True
131684,35-44,North,False
131685,35-44,North,False
131686,65+,South,False
131687,55-64,West,True
131688,45-54,Zagreb,True
131689,45-54,East,False
131690,25-34,North,True
131691,65+,Central,False
131692,35-44,North,False
131693,25-34,North,False
131694,65+,West,True
131695,35-44,South,True
131696,25-34,Zagreb,True
131697,45-54,Zagreb,True
131698,25-34,East,True
131699,25-34,Central,False
131700,25-34,South,False
131701,45-54,Zagreb,False
131702,25-34,North,False
131703,18-24,West,False
131704,35-44,North,True
131705,25-34,Zagreb,True
131706,35-44,West,False
131707,35-44,Zagreb,True
131708,18-24,South,True
131709,25-34,Zagreb,False
131710,25-34,Central,False
131711,35-44,South,False
131712,55-64,Zagreb,True
131713,25-34,North,True
131714,25-34,North,False
131715,18-24,East,False
131716,45-54,North,False
131717,25-34,East,True
131718,45-54,Central,False
131719,45-54,Zagreb,False
131720,18-24,Central,False
131721,35-44,Zagreb,False
131722,65+,Zagreb,True
131723,25-34,Zagreb,True
131724,35-44,West,False
131725,35-44,North,False
131726,25-34,Zagreb,False
131727,55-64,Central,True
131728,18-24,North,False
131729,25-34,East,True
131730,45-54,North,False
131731,65+,Zagreb,False
131732,18-24,South,False
131733,45-54,Zagreb,True
131734,18-24,Zagreb,True
131735,45-54,Central,False
131736,35-44,North,True
131737,35-44,East,True
131738,65+,East,False
131739,45-54,West,False
131740,25-34,Zagreb,False
131741,65+,Zagreb,False
131742,25-34,Zagreb,False
131743,45-54,North,True
131744,45-54,West,True
131745,55-64,Zagreb,False
131746,35-44,Central,True
131747,45-54,Zagreb,False
131748,45-54,North,False
131749,35-44,East,True
131750,65+,Zagreb,False
131751,25-34,Zagreb,True
131752,25-34,West,True
131753,45-54,West,False
131754,25-34,Zagreb,False
131755,55-64,Central,False
131756,35-44,East,True
131757,35-44,East,False
131758,45-54,West,False
131759,55-64,East,False
131760,45-54,West,True
131761,25-34,North,False
131762,35-44,Zagreb,False
131763,55-64,Zagreb,True
131764,65+,Central,True
131765,45-54,North,False
131766,45-54,North,False
131767,35-44,Central,True
131768,35-44,Central,False
131769,35-44,Central,True
131770,18-24,Zagreb,False
131771,18-24,South,True
131772,45-54,North,True
131773,35-44,Central,False
131774,25-34,North,True
131775,55-64,Zagreb,True
131776,25-34,East,False
131777,45-54,Zagreb,False
131778,55-64,Zagreb,True
131779,55-64,Zagreb,False
131780,55-64,North,True
131781,55-64,Zagreb,True
131782,35-44,South,False
131783,45-54,Zagreb,False
131784,55-64,West,True
131785,35-44,North,False
131786,45-54,West,True
131787,25-34,South,False
131788,35-44,East,False
131789,25-34,East,False
131790,45-54,Central,False
131791,35-44,South,False
131792,25-34,Zagreb,True
131793,35-44,East,False
131794,45-54,East,True
131795,65+,West,False
131796,18-24,Zagreb,True
131797,25-34,Central,True
131798,45-54,Zagreb,False
131799,35-44,West,False
131800,25-34,Zagreb,True
131801,45-54,West,False
131802,55-64,Zagreb,False
131803,25-34,South,True
131804,35-44,East,False
131805,18-24,South,False
131806,65+,Zagreb,False
131807,55-64,South,True
131808,35-44,East,False
131809,65+,Zagreb,True
131810,25-34,South,True
131811,45-54,Zagreb,False
131812,55-64,Zagreb,False
131813,55-64,Zagreb,True
131814,45-54,East,True
131815,25-34,Central,True
131816,25-34,Zagreb,False
131817,25-34,Central,False
131818,55-64,West,False
131819,35-44,North,False
131820,35-44,South,False
131821,18-24,Zagreb,False
131822,35-44,Central,True
131823,35-44,Central,False
131824,35-44,East,False
131825,35-44,Zagreb,False
131826,18-24,East,False
131827,18-24,Zagreb,False
131828,65+,Zagreb,False
131829,45-54,East,True
131830,45-54,East,False
131831,65+,West,False
131832,35-44,Zagreb,False
131833,45-54,South,False
131834,35-44,East,False
131835,25-34,Central,False
131836,25-34,Zagreb,True
131837,55-64,West,False
131838,35-44,Central,True
131839,25-34,Zagreb,True
131840,55-64,East,True
131841,18-24,North,True
131842,45-54,South,True
131843,45-54,South,False
131844,25-34,East,True
131845,25-34,North,False
131846,35-44,North,False
131847,55-64,Zagreb,False
131848,55-64,West,False
131849,55-64,East,False
131850,25-34,East,True
131851,25-34,Zagreb,True
131852,45-54,Zagreb,True
131853,45-54,Zagreb,True
131854,18-24,North,False
131855,25-34,North,True
131856,25-34,West,False
131857,35-44,West,True
131858,45-54,Central,False
131859,65+,Zagreb,False
131860,18-24,East,False
131861,35-44,South,True
131862,35-44,East,False
131863,35-44,East,True
131864,18-24,Zagreb,True
131865,25-34,Zagreb,False
131866,25-34,East,False
131867,45-54,West,False
131868,45-54,West,False
131869,45-54,West,True
131870,35-44,West,False
131871,35-44,Central,False
131872,25-34,East,False
131873,18-24,North,True
131874,25-34,West,True
131875,25-34,North,True
131876,65+,East,False
131877,65+,South,True
131878,55-64,Zagreb,True
131879,45-54,North,False
131880,45-54,Zagreb,True
131881,45-54,Zagreb,True
131882,45-54,South,True
131883,25-34,Zagreb,False
131884,65+,West,True
131885,55-64,East,False
131886,25-34,East,True
131887,35-44,South,False
131888,55-64,North,False
131889,65+,Zagreb,False
131890,35-44,Central,True
131891,35-44,East,True
131892,25-34,North,False
131893,35-44,South,True
131894,25-34,Central,False
131895,18-24,North,False
131896,35-44,Zagreb,False
131897,35-44,Zagreb,True
131898,55-64,Zagreb,False
131899,35-44,South,False
131900,25-34,Zagreb,False
131901,35-44,South,True
131902,55-64,Central,False
131903,35-44,East,False
131904,35-44,West,False
131905,25-34,Zagreb,True
131906,18-24,Zagreb,False
131907,65+,Zagreb,True
131908,25-34,West,False
131909,35-44,East,True
131910,25-34,North,True
131911,35-44,West,True
131912,45-54,East,False
131913,45-54,North,False
131914,55-64,South,True
131915,25-34,East,False
131916,25-34,Central,False
131917,65+,Central,False
131918,35-44,Zagreb,False
131919,55-64,South,False
131920,45-54,Zagreb,True
131921,25-34,Zagreb,False
131922,65+,North,True
131923,25-34,South,True
131924,45-54,East,False
131925,25-34,North,False
131926,45-54,Zagreb,False
131927,35-44,Zagreb,True
131928,25-34,Zagreb,False
131929,65+,Zagreb,True
131930,25-34,North,True
131931,35-44,Zagreb,True
131932,18-24,South,False
131933,45-54,Zagreb,False
131934,35-44,West,False
131935,35-44,West,False
131936,45-54,Zagreb,False
131937,55-64,Zagreb,True
131938,65+,Central,True
131939,55-64,South,False
131940,25-34,East,True
131941,45-54,North,False
131942,18-24,Zagreb,False
131943,25-34,West,False
131944,35-44,Zagreb,False
131945,35-44,Zagreb,True
131946,35-44,Zagreb,False
131947,35-44,Central,False
131948,45-54,North,True
131949,65+,West,True
131950,25-34,Zagreb,False
131951,35-44,Central,False
131952,18-24,West,False
131953,25-34,West,False
131954,65+,Zagreb,False
131955,18-24,East,False
131956,25-34,South,False
131957,35-44,West,False
131958,25-34,West,True
131959,35-44,South,False
131960,65+,Zagreb,False
131961,45-54,Zagreb,True
131962,35-44,West,False
131963,45-54,West,True
131964,55-64,Zagreb,False
131965,25-34,West,True
131966,45-54,Zagreb,False
131967,45-54,South,True
131968,45-54,Zagreb,True
131969,18-24,East,True
131970,45-54,South,False
131971,55-64,East,False
131972,45-54,Zagreb,True
131973,25-34,Zagreb,False
131974,25-34,East,True
131975,45-54,Central,False
131976,45-54,West,True
131977,65+,East,True
131978,35-44,Zagreb,True
131979,25-34,Zagreb,False
131980,55-64,Central,False
131981,45-54,East,True
131982,35-44,Zagreb,False
131983,45-54,South,True
131984,25-34,East,True
131985,25-34,West,False
131986,25-34,East,False
131987,25-34,Zagreb,True
131988,45-54,South,True
131989,25-34,East,True
131990,55-64,Central,True
131991,25-34,East,False
131992,45-54,West,False
131993,35-44,South,False
131994,25-34,Zagreb,False
131995,35-44,West,True
131996,65+,Zagreb,False
131997,65+,North,True
131998,25-34,South,False
131999,35-44,East,False
132000,25-34,Zagreb,True
132001,35-44,North,True
132002,25-34,Central,False
132003,65+,Zagreb,False
132004,45-54,Zagreb,True
132005,25-34,West,True
132006,65+,Zagreb,True
132007,45-54,Zagreb,True
132008,25-34,Central,False
132009,55-64,Central,False
132010,35-44,Zagreb,False
132011,35-44,East,False
132012,25-34,Zagreb,True
132013,25-34,South,False
132014,25-34,Central,True
132015,55-64,Central,False
132016,25-34,Central,False
132017,35-44,Zagreb,False
132018,65+,Zagreb,True
132019,65+,North,True
132020,55-64,Central,False
132021,55-64,South,False
132022,65+,Zagreb,False
132023,55-64,South,True
132024,35-44,Zagreb,False
132025,18-24,Zagreb,False
132026,25-34,North,False
132027,35-44,North,False
132028,25-34,West,False
132029,25-34,North,True
132030,18-24,West,False
132031,35-44,South,False
132032,35-44,East,True
132033,25-34,North,False
132034,45-54,Zagreb,False
132035,25-34,Central,False
132036,35-44,South,True
132037,25-34,Zagreb,True
132038,45-54,South,False
132039,55-64,South,False
132040,18-24,Central,False
132041,55-64,Central,False
132042,55-64,West,True
132043,65+,South,False
132044,55-64,Central,True
132045,35-44,Zagreb,False
132046,18-24,West,True
132047,18-24,Zagreb,False
132048,25-34,East,False
132049,35-44,Central,True
132050,65+,North,False
132051,25-34,Zagreb,False
132052,35-44,East,False
132053,65+,North,False
132054,18-24,South,False
132055,18-24,Zagreb,False
132056,25-34,West,False
132057,25-34,East,True
132058,35-44,Zagreb,False
132059,35-44,Zagreb,False
132060,45-54,Zagreb,True
132061,25-34,East,True
132062,45-54,South,False
132063,25-34,West,False
132064,35-44,Zagreb,True
132065,18-24,North,True
132066,55-64,Zagreb,False
132067,45-54,Zagreb,True
132068,25-34,Zagreb,False
132069,45-54,Central,False
132070,35-44,East,True
132071,55-64,Zagreb,False
132072,65+,Zagreb,False
132073,25-34,Central,True
132074,35-44,Zagreb,False
132075,25-34,Zagreb,False
132076,45-54,North,False
132077,18-24,South,False
132078,35-44,West,True
132079,55-64,Zagreb,False
132080,35-44,East,True
132081,55-64,West,True
132082,25-34,East,True
132083,65+,North,False
132084,55-64,South,False
132085,35-44,Central,False
132086,25-34,East,False
132087,35-44,Zagreb,False
132088,45-54,Zagreb,True
132089,25-34,Zagreb,True
132090,65+,East,False
132091,55-64,East,True
132092,65+,Central,True
132093,25-34,Zagreb,True
132094,35-44,East,False
132095,25-34,East,True
132096,25-34,West,False
132097,25-34,Zagreb,True
132098,25-34,Zagreb,False
132099,45-54,South,True
132100,25-34,Zagreb,True
132101,25-34,East,False
132102,35-44,South,False
132103,45-54,East,False
132104,55-64,East,True
132105,45-54,Zagreb,False
132106,25-34,Central,True
132107,45-54,South,True
132108,45-54,North,False
132109,25-34,West,False
132110,25-34,Zagreb,False
132111,65+,West,False
132112,25-34,South,True
132113,25-34,West,False
132114,25-34,Zagreb,False
132115,55-64,Central,True
132116,35-44,Zagreb,True
132117,65+,Zagreb,True
132118,55-64,Zagreb,True
132119,55-64,Zagreb,True
132120,25-34,East,True
132121,35-44,Central,True
132122,55-64,Zagreb,False
132123,65+,Zagreb,True
132124,55-64,North,False
132125,65+,North,False
132126,45-54,North,False
132127,35-44,East,False
132128,35-44,South,False
132129,35-44,Zagreb,False
132130,25-34,East,True
132131,25-34,West,False
132132,25-34,North,False
132133,18-24,Zagreb,False
132134,25-34,North,True
132135,45-54,Central,False
132136,45-54,Zagreb,True
132137,35-44,Central,False
132138,45-54,Zagreb,False
132139,35-44,Central,True
132140,35-44,East,False
132141,35-44,Central,False
132142,18-24,Zagreb,False
132143,45-54,South,True
132144,55-64,East,False
132145,25-34,Central,True
132146,55-64,West,True
132147,25-34,Zagreb,False
132148,35-44,Zagreb,False
132149,55-64,Zagreb,True
132150,45-54,Zagreb,False
132151,45-54,Zagreb,True
132152,45-54,South,True
132153,25-34,North,True
132154,45-54,Zagreb,False
132155,45-54,Central,False
132156,18-24,North,False
132157,25-34,Zagreb,True
132158,65+,South,False
132159,25-34,West,False
132160,55-64,East,False
132161,25-34,East,True
132162,35-44,Zagreb,True
132163,35-44,East,False
132164,45-54,North,False
132165,35-44,East,True
132166,35-44,North,True
132167,35-44,East,False
132168,45-54,East,False
132169,35-44,Zagreb,False
132170,35-44,Zagreb,False
132171,35-44,North,True
132172,25-34,South,False
132173,25-34,South,False
132174,25-34,East,True
132175,55-64,East,False
132176,65+,East,True
132177,18-24,Zagreb,False
132178,25-34,North,True
132179,65+,East,False
132180,35-44,West,False
132181,35-44,North,True
132182,45-54,Zagreb,False
132183,35-44,Zagreb,False
132184,35-44,Zagreb,True
132185,65+,East,False
132186,35-44,South,False
132187,45-54,Zagreb,False
132188,25-34,Zagreb,True
132189,25-34,Zagreb,False
132190,55-64,East,False
132191,65+,South,True
132192,55-64,Central,False
132193,25-34,West,True
132194,55-64,East,False
132195,18-24,South,True
132196,45-54,East,True
132197,45-54,Central,True
132198,35-44,South,True
132199,35-44,East,False
132200,45-54,Zagreb,True
132201,55-64,South,True
132202,25-34,East,False
132203,25-34,West,False
132204,45-54,North,False
132205,25-34,South,False
132206,25-34,West,False
132207,25-34,Central,True
132208,25-34,West,True
132209,35-44,West,False
132210,65+,West,False
132211,55-64,East,True
132212,35-44,Central,True
132213,18-24,South,False
132214,45-54,East,False
132215,35-44,Zagreb,False
132216,55-64,Zagreb,True
132217,35-44,West,True
132218,45-54,Zagreb,False
132219,25-34,Central,True
132220,55-64,South,True
132221,55-64,East,False
132222,35-44,Zagreb,False
132223,65+,South,False
132224,25-34,East,True
132225,18-24,Zagreb,True
132226,55-64,North,False
132227,45-54,West,False
132228,25-34,East,False
132229,25-34,East,False
132230,25-34,Zagreb,True
132231,25-34,North,False
132232,35-44,Central,True
132233,18-24,Zagreb,True
132234,35-44,South,True
132235,45-54,Zagreb,False
132236,45-54,Zagreb,False
132237,65+,Zagreb,False
132238,18-24,Zagreb,False
132239,18-24,Zagreb,False
132240,25-34,East,False
132241,35-44,West,True
132242,35-44,Zagreb,False
132243,18-24,Zagreb,True
132244,45-54,Zagreb,True
132245,65+,Zagreb,False
132246,25-34,Zagreb,True
132247,18-24,Zagreb,True
132248,55-64,Zagreb,False
132249,55-64,Zagreb,True
132250,18-24,South,False
132251,45-54,Zagreb,True
132252,25-34,Central,False
132253,45-54,Zagreb,True
132254,45-54,East,True
132255,25-34,Zagreb,True
132256,25-34,Zagreb,True
132257,45-54,Zagreb,False
132258,45-54,Central,False
132259,55-64,South,True
132260,35-44,North,True
132261,55-64,Central,True
132262,45-54,East,False
132263,45-54,South,False
132264,25-34,East,True
132265,25-34,Zagreb,False
132266,35-44,Central,True
132267,18-24,West,True
132268,18-24,West,False
132269,18-24,West,True
132270,65+,Zagreb,False
132271,45-54,North,False
132272,55-64,North,True
132273,65+,South,True
132274,45-54,Zagreb,False
132275,35-44,North,True
132276,35-44,Central,True
132277,45-54,Zagreb,False
132278,55-64,South,False
132279,55-64,Central,False
132280,35-44,Zagreb,True
132281,55-64,Central,True
132282,35-44,Central,False
132283,35-44,Zagreb,False
132284,25-34,South,False
132285,18-24,East,True
132286,25-34,East,False
132287,45-54,Central,False
132288,25-34,Zagreb,True
132289,65+,East,False
132290,18-24,Zagreb,True
132291,18-24,South,True
132292,35-44,South,False
132293,25-34,West,True
132294,25-34,Zagreb,False
132295,18-24,North,True
132296,35-44,South,False
132297,25-34,North,False
132298,35-44,Zagreb,True
132299,25-34,Zagreb,False
132300,18-24,Zagreb,False
132301,18-24,Zagreb,True
132302,25-34,Zagreb,False
132303,55-64,North,True
132304,35-44,East,True
132305,45-54,East,False
132306,55-64,North,False
132307,25-34,West,True
132308,55-64,West,True
132309,45-54,North,True
132310,45-54,East,True
132311,55-64,South,False
132312,25-34,Zagreb,False
132313,35-44,North,False
132314,35-44,East,True
132315,45-54,North,False
132316,25-34,East,False
132317,25-34,Zagreb,False
132318,65+,East,False
132319,35-44,South,False
132320,25-34,South,True
132321,25-34,Central,False
132322,45-54,South,True
132323,25-34,West,False
132324,25-34,Zagreb,True
132325,65+,Central,False
132326,18-24,South,False
132327,25-34,Central,False
132328,45-54,West,False
132329,25-34,Central,True
132330,25-34,Zagreb,True
132331,35-44,Zagreb,False
132332,45-54,Central,False
132333,35-44,Zagreb,False
132334,55-64,East,True
132335,55-64,Zagreb,False
132336,45-54,Zagreb,True
132337,45-54,Zagreb,False
132338,55-64,North,False
132339,18-24,Zagreb,True
132340,35-44,South,False
132341,25-34,South,True
132342,25-34,Zagreb,True
132343,65+,Zagreb,True
132344,18-24,Zagreb,False
132345,25-34,East,True
132346,25-34,East,False
132347,45-54,Zagreb,False
132348,55-64,Central,False
132349,35-44,North,True
132350,55-64,North,True
132351,35-44,Central,False
132352,65+,Zagreb,False
132353,55-64,South,True
132354,25-34,Zagreb,False
132355,55-64,East,False
132356,25-34,South,False
132357,35-44,South,False
132358,25-34,Central,False
132359,35-44,Central,True
132360,65+,East,True
132361,55-64,Zagreb,True
132362,35-44,East,False
132363,65+,Zagreb,True
132364,35-44,South,False
132365,25-34,Zagreb,False
132366,55-64,East,False
132367,18-24,West,False
132368,55-64,Zagreb,False
132369,18-24,East,False
132370,25-34,East,False
132371,35-44,Zagreb,True
132372,25-34,Central,False
132373,25-34,North,False
132374,25-34,North,True
132375,18-24,Zagreb,False
132376,55-64,North,False
132377,35-44,Zagreb,True
132378,25-34,Central,True
132379,18-24,West,True
132380,25-34,Zagreb,False
132381,35-44,Zagreb,False
132382,35-44,South,False
132383,25-34,North,True
132384,65+,Central,False
132385,25-34,Zagreb,True
132386,35-44,Zagreb,True
132387,45-54,Zagreb,True
132388,25-34,Central,True
132389,18-24,East,False
132390,35-44,West,False
132391,35-44,Zagreb,False
132392,55-64,East,False
132393,35-44,North,True
132394,55-64,Zagreb,True
132395,35-44,North,False
132396,45-54,East,False
132397,18-24,North,True
132398,55-64,South,False
132399,25-34,North,False
132400,25-34,South,False
132401,35-44,East,False
132402,65+,West,False
132403,35-44,East,False
132404,25-34,West,False
132405,65+,Zagreb,False
132406,55-64,Zagreb,False
132407,45-54,East,True
132408,35-44,Zagreb,False
132409,35-44,North,False
132410,65+,Zagreb,True
132411,18-24,Central,True
132412,55-64,Central,False
132413,45-54,East,False
132414,65+,North,True
132415,35-44,East,False
132416,25-34,West,True
132417,55-64,Zagreb,False
132418,65+,Zagreb,False
132419,65+,East,True
132420,25-34,North,False
132421,35-44,East,False
132422,55-64,North,True
132423,45-54,East,False
132424,18-24,South,True
132425,25-34,Zagreb,True
132426,18-24,Zagreb,True
132427,25-34,South,True
132428,25-34,South,True
132429,65+,North,False
132430,45-54,East,False
132431,18-24,East,True
132432,45-54,East,False
132433,35-44,Central,False
132434,55-64,East,True
132435,55-64,Central,True
132436,18-24,West,True
132437,65+,North,True
132438,18-24,Central,False
132439,45-54,East,False
132440,65+,South,True
132441,55-64,East,True
132442,25-34,West,False
132443,25-34,Zagreb,False
132444,18-24,Central,True
132445,25-34,Zagreb,True
132446,18-24,Central,False
132447,18-24,Zagreb,False
132448,35-44,Central,False
132449,18-24,North,True
132450,35-44,West,True
132451,45-54,Zagreb,True
132452,18-24,Zagreb,True
132453,45-54,North,False
132454,55-64,North,False
132455,35-44,Zagreb,False
132456,35-44,North,True
132457,45-54,East,True
132458,35-44,Central,True
132459,35-44,Zagreb,False
132460,55-64,Zagreb,True
132461,55-64,North,False
132462,35-44,West,True
132463,35-44,North,True
132464,55-64,Central,False
132465,35-44,South,False
132466,45-54,Zagreb,True
132467,18-24,Central,False
132468,25-34,Zagreb,False
132469,35-44,West,False
132470,55-64,North,False
132471,25-34,Central,True
132472,65+,South,True
132473,55-64,Zagreb,True
132474,55-64,Central,True
132475,55-64,East,False
132476,25-34,Central,False
132477,35-44,Zagreb,True
132478,25-34,Zagreb,False
132479,35-44,West,False
132480,18-24,Zagreb,True
132481,55-64,Central,False
132482,55-64,Central,False
132483,25-34,Zagreb,False
132484,35-44,North,False
132485,45-54,Zagreb,False
132486,45-54,Zagreb,True
132487,65+,South,False
132488,25-34,Central,False
132489,25-34,Zagreb,False
132490,55-64,East,False
132491,25-34,East,False
132492,55-64,Zagreb,True
132493,25-34,North,False
132494,35-44,East,False
132495,45-54,North,False
132496,55-64,Zagreb,True
132497,25-34,North,False
132498,55-64,Central,False
132499,55-64,Central,True
132500,55-64,East,True
132501,65+,West,True
132502,55-64,Zagreb,False
132503,55-64,Zagreb,False
132504,45-54,West,False
132505,55-64,Zagreb,False
132506,65+,Zagreb,True
132507,45-54,Zagreb,False
132508,25-34,North,False
132509,25-34,East,False
132510,55-64,Zagreb,False
132511,65+,North,False
132512,25-34,South,False
132513,65+,Zagreb,False
132514,25-34,North,True
132515,35-44,North,True
132516,65+,East,True
132517,65+,West,False
132518,35-44,South,True
132519,65+,North,False
132520,55-64,North,True
132521,55-64,East,False
132522,55-64,South,False
132523,35-44,Zagreb,False
132524,18-24,South,True
132525,25-34,West,False
132526,18-24,North,False
132527,25-34,East,False
132528,18-24,South,False
132529,25-34,Zagreb,True
132530,45-54,South,False
132531,25-34,Zagreb,False
132532,25-34,South,False
132533,25-34,Zagreb,False
132534,25-34,Central,True
132535,45-54,Zagreb,False
132536,55-64,North,False
132537,45-54,Zagreb,False
132538,45-54,Zagreb,True
132539,65+,West,False
132540,45-54,South,False
132541,18-24,Central,True
132542,25-34,West,False
132543,45-54,Zagreb,False
132544,45-54,East,False
132545,55-64,East,False
132546,25-34,West,True
132547,65+,East,False
132548,35-44,South,True
132549,65+,South,False
132550,35-44,North,True
132551,25-34,Central,True
132552,35-44,South,True
132553,25-34,North,False
132554,25-34,West,False
132555,55-64,Zagreb,True
132556,35-44,North,False
132557,25-34,Central,True
132558,35-44,North,False
132559,45-54,South,True
132560,25-34,Central,True
132561,18-24,East,False
132562,55-64,West,False
132563,25-34,Central,False
132564,65+,Zagreb,True
132565,18-24,West,False
132566,45-54,East,False
132567,45-54,Zagreb,True
132568,25-34,South,False
132569,45-54,North,True
132570,35-44,Zagreb,False
132571,35-44,South,False
132572,55-64,Zagreb,False
132573,65+,North,True
132574,25-34,East,False
132575,45-54,West,True
132576,25-34,Zagreb,False
132577,18-24,Central,True
132578,25-34,Central,True
132579,45-54,Zagreb,False
132580,45-54,West,False
132581,35-44,Zagreb,False
132582,65+,South,False
132583,55-64,South,True
132584,25-34,Central,True
132585,25-34,North,True
132586,45-54,North,True
132587,35-44,West,False
132588,18-24,Zagreb,True
132589,18-24,Zagreb,False
132590,35-44,North,True
132591,35-44,West,True
132592,45-54,Zagreb,True
132593,55-64,Zagreb,True
132594,65+,South,False
132595,55-64,South,True
132596,35-44,East,False
132597,35-44,Central,True
132598,25-34,Zagreb,True
132599,65+,West,False
132600,35-44,West,True
132601,25-34,Zagreb,False
132602,45-54,Central,False
132603,35-44,Zagreb,True
132604,65+,North,False
132605,18-24,Zagreb,False
132606,35-44,South,True
132607,65+,North,False
132608,35-44,West,False
132609,25-34,East,False
132610,45-54,East,False
132611,45-54,Central,False
132612,25-34,Zagreb,True
132613,25-34,East,False
132614,25-34,Zagreb,True
132615,25-34,West,False
132616,35-44,West,True
132617,35-44,Central,True
132618,45-54,South,False
132619,45-54,Zagreb,False
132620,35-44,Zagreb,False
132621,25-34,Central,False
132622,35-44,Zagreb,True
132623,25-34,East,True
132624,65+,Central,True
132625,25-34,Zagreb,True
132626,55-64,North,True
132627,45-54,West,True
132628,55-64,North,True
132629,55-64,Central,True
132630,55-64,South,False
132631,45-54,West,False
132632,25-34,West,False
132633,45-54,Zagreb,False
132634,18-24,Zagreb,True
132635,35-44,Central,True
132636,55-64,North,True
132637,45-54,Central,True
132638,25-34,Zagreb,True
132639,55-64,Zagreb,False
132640,18-24,East,True
132641,55-64,Zagreb,True
132642,55-64,East,False
132643,25-34,Zagreb,False
132644,18-24,Zagreb,False
132645,65+,East,False
132646,18-24,East,False
132647,65+,West,False
132648,35-44,Zagreb,True
132649,35-44,East,False
132650,45-54,East,False
132651,35-44,Zagreb,True
132652,35-44,Zagreb,True
132653,45-54,East,True
132654,35-44,East,True
132655,18-24,South,True
132656,55-64,East,True
132657,35-44,Zagreb,False
132658,45-54,Central,False
132659,45-54,Zagreb,False
132660,45-54,Central,False
132661,25-34,West,False
132662,65+,Zagreb,True
132663,35-44,Zagreb,True
132664,65+,Zagreb,False
132665,55-64,Zagreb,False
132666,45-54,Zagreb,False
132667,35-44,Zagreb,True
132668,18-24,North,False
132669,25-34,South,True
132670,45-54,Zagreb,True
132671,35-44,North,True
132672,25-34,Zagreb,True
132673,35-44,West,True
132674,25-34,South,True
132675,25-34,North,False
132676,35-44,South,True
132677,25-34,West,True
132678,25-34,North,True
132679,25-34,Zagreb,True
132680,45-54,South,False
132681,65+,West,False
132682,25-34,Central,False
132683,45-54,North,False
132684,25-34,Zagreb,False
132685,45-54,Zagreb,False
132686,25-34,North,True
132687,55-64,Central,False
132688,45-54,Zagreb,False
132689,45-54,Central,True
132690,18-24,Central,False
132691,55-64,South,False
132692,25-34,West,True
132693,35-44,South,False
132694,55-64,Zagreb,True
132695,45-54,South,False
132696,55-64,West,False
132697,45-54,East,True
132698,55-64,North,True
132699,25-34,Zagreb,False
132700,35-44,Zagreb,False
132701,35-44,North,True
132702,45-54,North,False
132703,45-54,West,False
132704,35-44,Zagreb,False
132705,45-54,Zagreb,True
132706,25-34,Zagreb,False
132707,35-44,South,True
132708,65+,Zagreb,False
132709,25-34,East,True
132710,25-34,North,True
132711,45-54,East,True
132712,25-34,Zagreb,False
132713,35-44,West,False
132714,45-54,North,True
132715,35-44,Zagreb,True
132716,65+,Zagreb,True
132717,55-64,South,False
132718,35-44,North,True
132719,65+,North,False
132720,25-34,West,False
132721,25-34,South,True
132722,45-54,South,True
132723,45-54,Zagreb,False
132724,25-34,East,False
132725,35-44,East,True
132726,25-34,West,True
132727,25-34,East,False
132728,35-44,North,True
132729,65+,North,False
132730,55-64,Central,True
132731,35-44,Central,True
132732,35-44,South,True
132733,18-24,East,True
132734,35-44,South,False
132735,45-54,South,True
132736,55-64,Zagreb,False
132737,35-44,Zagreb,True
132738,65+,South,True
132739,55-64,East,False
132740,18-24,Zagreb,False
132741,65+,North,False
132742,25-34,North,True
132743,65+,Zagreb,False
132744,45-54,South,False
132745,35-44,Zagreb,False
132746,35-44,East,False
132747,35-44,West,False
132748,55-64,South,False
132749,55-64,Zagreb,False
132750,35-44,Zagreb,False
132751,55-64,Zagreb,False
132752,35-44,Zagreb,False
132753,35-44,Zagreb,False
132754,25-34,Central,True
132755,55-64,Zagreb,False
132756,45-54,Zagreb,False
132757,35-44,North,True
132758,45-54,Zagreb,True
132759,55-64,Zagreb,False
132760,25-34,North,True
132761,35-44,East,False
132762,35-44,Central,False
132763,18-24,North,False
132764,35-44,East,True
132765,55-64,West,False
132766,25-34,Central,False
132767,55-64,East,False
132768,65+,West,True
132769,25-34,Zagreb,False
132770,35-44,South,True
132771,25-34,Central,True
132772,45-54,Central,False
132773,35-44,West,False
132774,45-54,Zagreb,True
132775,55-64,Zagreb,True
132776,55-64,East,False
132777,35-44,East,False
132778,55-64,South,True
132779,65+,East,True
132780,45-54,Zagreb,False
132781,18-24,East,True
132782,55-64,Zagreb,False
132783,55-64,Central,False
132784,35-44,East,True
132785,45-54,Zagreb,False
132786,35-44,North,True
132787,35-44,Central,False
132788,55-64,South,False
132789,55-64,North,False
132790,25-34,Central,False
132791,18-24,North,False
132792,35-44,North,False
132793,35-44,Central,False
132794,55-64,South,True
132795,18-24,Zagreb,False
